entityID,entityType,dayType<TextUnrestricted>,sourceRef<TextUnrestricted>,location<geo:json>,returnStops<Number>,trend<TextUnrestricted>,forwardStops<Number>,intensity<Number>,returntrips<Number>,forwardtrips<Number>,zoneList<Json>,name<TextUnrestricted>,sceneRef<TextUnrestricted>,TimeInstant<DateTime>
14,RouteIntensity,Sabado,14,,,,,2000.90243902439,,,"['19', '1', '2', '10']",,N/A,2024-05-21 00:00:00+00:00
14,RouteIntensity,Sabado,14,,,,,1891.79392624729,,,"['19', '1', '2', '10']",,N/A,2024-05-21 00:00:00+00:00
14,RouteIntensity,Viernes,14,,,,,3194.21132897604,,,"['19', '1', '2', '10']",,N/A,2024-05-21 00:00:00+00:00
14,RouteIntensity,Viernes,14,,,,,3157.09523809524,,,"['19', '1', '2', '10']",,N/A,2024-05-21 00:00:00+00:00
16,RouteIntensity,Domingo,16,,175.0,,125.0,3309.825,66.0,65.0,"['1', '5', '6', '15', '17']",,N/A,2024-05-21 00:00:00+00:00
16,RouteIntensity,Domingo,16,,175.0,,125.0,2356.66958424508,66.0,65.0,"['1', '5', '6', '15', '17']",,N/A,2024-05-21 00:00:00+00:00
16,RouteIntensity,Laborable,16,,325.0,,225.0,5804.82080924855,98.0,99.0,"['1', '5', '6', '15', '17']",,N/A,2024-05-21 00:00:00+00:00
16,RouteIntensity,Laborable,16,,325.0,,225.0,5375.95196977874,98.0,99.0,"['1', '5', '6', '15', '17']",,N/A,2024-05-21 00:00:00+00:00
16,RouteIntensity,Sabado,16,,,,,3408.2683982684,,,"['1', '5', '6', '15', '17']",,N/A,2024-05-21 00:00:00+00:00
16,RouteIntensity,Sabado,16,,,,,4382.58536585366,,,"['1', '5', '6', '15', '17']",,N/A,2024-05-21 00:00:00+00:00
16,RouteIntensity,Viernes,16,,,,,5169.85869565217,,,"['1', '5', '6', '15', '17']",,N/A,2024-05-21 00:00:00+00:00
16,RouteIntensity,Viernes,16,,,,,5541.38095238095,,,"['1', '5', '6', '15', '17']",,N/A,2024-05-21 00:00:00+00:00
18,RouteIntensity,Domingo,18,,,,,542.7,,,"['9', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
18,RouteIntensity,Domingo,18,,,,,682.714285714286,,,"['9', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
18,RouteIntensity,Laborable,18,,96.0,,72.0,4121.29479768786,63.0,62.0,"['9', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
18,RouteIntensity,Laborable,18,,96.0,,72.0,3924.17970858068,63.0,62.0,"['9', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
18,RouteIntensity,Sabado,18,,,,,1119.74509803922,,,"['9', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
18,RouteIntensity,Sabado,18,,,,,972.439024390244,,,"['9', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
18,RouteIntensity,Viernes,18,,,,,3382.83720930233,,,"['9', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
18,RouteIntensity,Viernes,18,,,,,3539.88671023965,,,"['9', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
19,RouteIntensity,Domingo,19,,252.0,,286.0,4708.09628008753,74.0,70.0,"['1', '2', '11', '12']",,N/A,2024-05-21 00:00:00+00:00
19,RouteIntensity,Domingo,19,,252.0,,286.0,5390.975,74.0,70.0,"['1', '2', '11', '12']",,N/A,2024-05-21 00:00:00+00:00
19,RouteIntensity,Laborable,19,,448.0,,338.0,8066.13294797688,98.0,99.0,"['1', '2', '11', '12']",,N/A,2024-05-21 00:00:00+00:00
19,RouteIntensity,Laborable,19,,448.0,,338.0,8279.36771058315,98.0,99.0,"['1', '2', '11', '12']",,N/A,2024-05-21 00:00:00+00:00
19,RouteIntensity,Sabado,19,,,,,7112.65853658537,,,"['1', '2', '11', '12']",,N/A,2024-05-21 00:00:00+00:00
19,RouteIntensity,Sabado,19,,,,,6428.05844155844,,,"['1', '2', '11', '12']",,N/A,2024-05-21 00:00:00+00:00
19,RouteIntensity,Viernes,19,,,,,8222.59956236324,,,"['1', '2', '11', '12']",,N/A,2024-05-21 00:00:00+00:00
19,RouteIntensity,Viernes,19,,,,,8082.41860465116,,,"['1', '2', '11', '12']",,N/A,2024-05-21 00:00:00+00:00
27,RouteIntensity,Domingo,27,,153.0,,180.0,2975.18640350877,69.0,70.0,"['19', '1', '3', '9']",,N/A,2024-05-21 00:00:00+00:00
27,RouteIntensity,Domingo,27,,153.0,,180.0,4332.35,69.0,70.0,"['19', '1', '3', '9']",,N/A,2024-05-21 00:00:00+00:00
27,RouteIntensity,Laborable,27,,289.0,,126.0,7469.86046511628,122.0,129.0,"['19', '1', '3', '9']",,N/A,2024-05-21 00:00:00+00:00
27,RouteIntensity,Laborable,27,,289.0,,126.0,6684.82704741379,122.0,129.0,"['19', '1', '3', '9']",,N/A,2024-05-21 00:00:00+00:00
27,RouteIntensity,Sabado,27,,,,,5616.36585365854,,,"['19', '1', '3', '9']",,N/A,2024-05-21 00:00:00+00:00
27,RouteIntensity,Sabado,27,,,,,4166.65217391304,,,"['19', '1', '3', '9']",,N/A,2024-05-21 00:00:00+00:00
27,RouteIntensity,Viernes,27,,,,,7358.81395348837,,,"['19', '1', '3', '9']",,N/A,2024-05-21 00:00:00+00:00
27,RouteIntensity,Viernes,27,,,,,6431.67903930131,,,"['19', '1', '3', '9']",,N/A,2024-05-21 00:00:00+00:00
28,RouteIntensity,Domingo,28,,126.0,,96.0,2796.66299559471,67.0,68.0,"['16', '1', '4', '5']",,N/A,2024-05-21 00:00:00+00:00
28,RouteIntensity,Domingo,28,,126.0,,96.0,3445.225,67.0,68.0,"['16', '1', '4', '5']",,N/A,2024-05-21 00:00:00+00:00
28,RouteIntensity,Laborable,28,,252.0,,128.0,6361.5523255814,115.0,115.0,"['16', '1', '4', '5']",,N/A,2024-05-21 00:00:00+00:00
28,RouteIntensity,Laborable,28,,252.0,,128.0,6174.27556512379,115.0,115.0,"['16', '1', '4', '5']",,N/A,2024-05-21 00:00:00+00:00
28,RouteIntensity,Sabado,28,,,,,4032.91086956522,,,"['16', '1', '4', '5']",,N/A,2024-05-21 00:00:00+00:00
28,RouteIntensity,Sabado,28,,,,,4511.68292682927,,,"['16', '1', '4', '5']",,N/A,2024-05-21 00:00:00+00:00
28,RouteIntensity,Viernes,28,,,,,5891.96296296296,,,"['16', '1', '4', '5']",,N/A,2024-05-21 00:00:00+00:00
28,RouteIntensity,Viernes,28,,,,,5977.27906976744,,,"['16', '1', '4', '5']",,N/A,2024-05-21 00:00:00+00:00
31,RouteIntensity,Domingo,31,,70.0,,68.0,2086.98237885463,51.0,49.0,"['1', '3', '6', '11', '13']",,N/A,2024-05-21 00:00:00+00:00
31,RouteIntensity,Domingo,31,,70.0,,68.0,2385.575,51.0,49.0,"['1', '3', '6', '11', '13']",,N/A,2024-05-21 00:00:00+00:00
