entityID,entityType,dayType<TextUnrestricted>,sourceRef<TextUnrestricted>,location<geo:json>,occupation<Number>,trend<TextUnrestricted>,name<TextUnrestricted>,zone<TextUnrestricted>,occupationpercent<Number>,capacity<Number>,hour<Number>,sceneRef<TextUnrestricted>,TimeInstant<DateTime>
parking_79,OffStreetParking,Domingo,parking_79,,,,,,77.45,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Laborable,parking_78,,,,,,49.55,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Domingo,parking_6,,,,,,30.86,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Laborable,parking_50,,,,,,50.37,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Viernes,parking_79,,,,,,74.57,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Viernes,parking_6,,,,,,26.8,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Viernes,parking_34,,,,,,53.44,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Viernes,parking_77,,,,,,69.37,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Viernes,parking_13,,,,,,55.63,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Viernes,parking_6,,,,,,26.27,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Viernes,parking_6,,,,,,30.22,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Viernes,parking_77,,,,,,53.21,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Viernes,parking_34,,,,,,63.52,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Viernes,parking_7,,,,,,54.01,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Viernes,parking_79,,,,,,74.61,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Viernes,parking_75,,,,,,81.4,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Viernes,parking_75,,,,,,38.83,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Viernes,parking_6,,,,,,26.49,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Viernes,parking_5,,,,,,38.69,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Viernes,parking_34,,,,,,80.68,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Viernes,parking_50,,,,,,29.0,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Viernes,parking_8,,,,,,57.34,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Viernes,parking_7,,,,,,40.15,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Viernes,parking_50,,,,,,53.35,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Viernes,parking_8,,,,,,68.18,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Viernes,parking_6,,,,,,48.63,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Viernes,parking_78,,,,,,23.54,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Viernes,parking_50,,,,,,49.59,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Viernes,parking_7,,,,,,39.06,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Viernes,parking_5,,,,,,32.38,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Viernes,parking_5,,,,,,52.65,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Viernes,parking_6,,,,,,56.19,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Viernes,parking_77,,,,,,65.07,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Viernes,parking_8,,,,,,71.93,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Viernes,parking_5,,,,,,33.78,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Viernes,parking_34,,,,,,53.1,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Viernes,parking_6,,,,,,25.25,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Viernes,parking_5,,,,,,31.95,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Viernes,parking_7,,,,,,40.05,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Viernes,parking_5,,,,,,93.99,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Viernes,parking_120,,,,,,56.11,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Viernes,parking_13,,,,,,58.27,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Viernes,parking_8,,,,,,56.96,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Viernes,parking_50,,,,,,28.54,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Viernes,parking_7,,,,,,77.73,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Viernes,parking_78,,,,,,62.22,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Viernes,parking_77,,,,,,61.4,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Viernes,parking_77,,,,,,51.67,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Viernes,parking_77,,,,,,43.37,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Viernes,parking_77,,,,,,62.7,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Viernes,parking_34,,,,,,82.54,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Viernes,parking_7,,,,,,61.29,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Viernes,parking_5,,,,,,90.39,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Viernes,parking_8,,,,,,57.59,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Viernes,parking_34,,,,,,85.55,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Viernes,parking_50,,,,,,49.76,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Viernes,parking_34,,,,,,58.6,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Viernes,parking_50,,,,,,28.8,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Viernes,parking_34,,,,,,64.28,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Viernes,parking_78,,,,,,31.21,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Viernes,parking_120,,,,,,53.51,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Viernes,parking_13,,,,,,58.5,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Viernes,parking_79,,,,,,74.56,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Viernes,parking_5,,,,,,54.26,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Viernes,parking_7,,,,,,40.04,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Viernes,parking_6,,,,,,53.59,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Viernes,parking_78,,,,,,54.48,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Viernes,parking_50,,,,,,54.89,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Viernes,parking_34,,,,,,52.15,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Viernes,parking_13,,,,,,64.92,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Viernes,parking_6,,,,,,75.16,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Viernes,parking_50,,,,,,28.77,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Viernes,parking_7,,,,,,38.96,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Viernes,parking_77,,,,,,44.41,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Viernes,parking_77,,,,,,59.03,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Viernes,parking_5,,,,,,30.69,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Viernes,parking_78,,,,,,26.07,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Viernes,parking_8,,,,,,64.51,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Viernes,parking_8,,,,,,61.39,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Viernes,parking_13,,,,,,77.56,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Viernes,parking_34,,,,,,89.35,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Viernes,parking_75,,,,,,91.86,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Viernes,parking_120,,,,,,93.88,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Viernes,parking_77,,,,,,47.11,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Viernes,parking_6,,,,,,61.84,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Viernes,parking_78,,,,,,26.56,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Viernes,parking_5,,,,,,62.18,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Viernes,parking_13,,,,,,57.85,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Viernes,parking_7,,,,,,68.17,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Viernes,parking_8,,,,,,65.46,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Viernes,parking_120,,,,,,93.49,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Viernes,parking_8,,,,,,57.23,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Viernes,parking_77,,,,,,46.22,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Viernes,parking_77,,,,,,41.42,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Viernes,parking_6,,,,,,71.57,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Viernes,parking_78,,,,,,41.55,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Viernes,parking_75,,,,,,46.37,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Viernes,parking_77,,,,,,47.85,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Viernes,parking_6,,,,,,27.47,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Viernes,parking_78,,,,,,46.42,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Viernes,parking_120,,,,,,58.93,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Viernes,parking_34,,,,,,67.43,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Viernes,parking_78,,,,,,33.97,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Viernes,parking_78,,,,,,24.27,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Viernes,parking_5,,,,,,68.65,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Viernes,parking_7,,,,,,29.42,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Viernes,parking_50,,,,,,55.3,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Viernes,parking_79,,,,,,74.65,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Viernes,parking_78,,,,,,23.49,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Viernes,parking_8,,,,,,57.96,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Viernes,parking_79,,,,,,67.5,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Viernes,parking_120,,,,,,74.49,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Viernes,parking_75,,,,,,38.6,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Viernes,parking_7,,,,,,28.87,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Viernes,parking_120,,,,,,53.16,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Viernes,parking_13,,,,,,53.26,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Viernes,parking_75,,,,,,46.48,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Viernes,parking_79,,,,,,67.81,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Viernes,parking_78,,,,,,48.85,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Viernes,parking_7,,,,,,65.5,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Viernes,parking_13,,,,,,60.1,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Viernes,parking_6,,,,,,25.36,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Viernes,parking_120,,,,,,57.05,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Viernes,parking_78,,,,,,25.2,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Viernes,parking_75,,,,,,91.13,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Viernes,parking_78,,,,,,53.14,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Viernes,parking_5,,,,,,65.13,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Viernes,parking_6,,,,,,40.68,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Viernes,parking_8,,,,,,56.4,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Viernes,parking_78,,,,,,59.84,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Viernes,parking_77,,,,,,78.09,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Viernes,parking_75,,,,,,75.71,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Viernes,parking_120,,,,,,57.88,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Viernes,parking_8,,,,,,66.52,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Viernes,parking_77,,,,,,46.11,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Viernes,parking_79,,,,,,67.51,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Viernes,parking_8,,,,,,71.49,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Viernes,parking_34,,,,,,82.13,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Viernes,parking_8,,,,,,57.3,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Viernes,parking_5,,,,,,84.11,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Viernes,parking_120,,,,,,55.82,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Viernes,parking_13,,,,,,53.94,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Viernes,parking_13,,,,,,61.43,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Viernes,parking_8,,,,,,57.1,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Viernes,parking_120,,,,,,57.0,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Viernes,parking_75,,,,,,75.25,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Viernes,parking_34,,,,,,85.64,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Viernes,parking_50,,,,,,48.9,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Viernes,parking_50,,,,,,55.4,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Viernes,parking_34,,,,,,63.63,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Viernes,parking_78,,,,,,47.17,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Viernes,parking_78,,,,,,25.46,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Viernes,parking_8,,,,,,68.52,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Viernes,parking_120,,,,,,53.6,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Viernes,parking_120,,,,,,81.52,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Viernes,parking_75,,,,,,56.79,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Viernes,parking_13,,,,,,53.58,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Viernes,parking_78,,,,,,26.96,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Viernes,parking_7,,,,,,38.89,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Viernes,parking_6,,,,,,57.88,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Viernes,parking_78,,,,,,30.66,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Viernes,parking_79,,,,,,74.66,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Viernes,parking_5,,,,,,72.21,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Viernes,parking_79,,,,,,75.52,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Viernes,parking_50,,,,,,29.21,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Viernes,parking_7,,,,,,43.59,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Viernes,parking_7,,,,,,57.56,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Viernes,parking_75,,,,,,50.16,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Viernes,parking_75,,,,,,41.95,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Viernes,parking_50,,,,,,55.6,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Viernes,parking_6,,,,,,25.21,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Viernes,parking_5,,,,,,78.52,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Viernes,parking_78,,,,,,65.38,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Viernes,parking_75,,,,,,87.63,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Viernes,parking_7,,,,,,47.39,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Viernes,parking_78,,,,,,25.83,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Viernes,parking_8,,,,,,58.91,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Viernes,parking_8,,,,,,55.42,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Viernes,parking_34,,,,,,79.59,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Viernes,parking_120,,,,,,60.19,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Viernes,parking_75,,,,,,44.8,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Viernes,parking_79,,,,,,68.42,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Viernes,parking_77,,,,,,62.82,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Viernes,parking_78,,,,,,27.42,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Viernes,parking_7,,,,,,38.69,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Viernes,parking_79,,,,,,67.5,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Viernes,parking_34,,,,,,61.71,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Viernes,parking_77,,,,,,74.97,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Viernes,parking_79,,,,,,67.61,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Viernes,parking_75,,,,,,81.12,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Viernes,parking_75,,,,,,81.07,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Viernes,parking_13,,,,,,57.61,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Viernes,parking_34,,,,,,53.53,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Viernes,parking_50,,,,,,49.78,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Viernes,parking_6,,,,,,28.48,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Viernes,parking_34,,,,,,63.09,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Viernes,parking_79,,,,,,75.06,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Viernes,parking_78,,,,,,23.41,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Viernes,parking_50,,,,,,28.69,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Viernes,parking_5,,,,,,29.78,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Viernes,parking_79,,,,,,75.35,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Viernes,parking_5,,,,,,86.53,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Viernes,parking_75,,,,,,68.09,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Viernes,parking_8,,,,,,55.99,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Viernes,parking_50,,,,,,27.62,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Viernes,parking_13,,,,,,58.62,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Viernes,parking_8,,,,,,60.33,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Viernes,parking_8,,,,,,58.48,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Viernes,parking_79,,,,,,67.52,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Viernes,parking_79,,,,,,74.82,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Viernes,parking_8,,,,,,69.9,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Viernes,parking_34,,,,,,81.37,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Viernes,parking_6,,,,,,50.77,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Viernes,parking_75,,,,,,39.0,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Viernes,parking_75,,,,,,83.6,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Viernes,parking_77,,,,,,49.53,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Viernes,parking_77,,,,,,47.35,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Viernes,parking_79,,,,,,68.26,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Viernes,parking_7,,,,,,31.83,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Viernes,parking_6,,,,,,70.4,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Viernes,parking_50,,,,,,28.62,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Viernes,parking_6,,,,,,55.57,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Viernes,parking_120,,,,,,76.49,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Viernes,parking_34,,,,,,81.85,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Viernes,parking_5,,,,,,33.29,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Viernes,parking_8,,,,,,57.49,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Viernes,parking_50,,,,,,27.51,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Viernes,parking_120,,,,,,75.29,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Viernes,parking_5,,,,,,74.37,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Viernes,parking_8,,,,,,74.44,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Viernes,parking_75,,,,,,78.94,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Viernes,parking_78,,,,,,45.42,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Viernes,parking_5,,,,,,32.08,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Viernes,parking_7,,,,,,61.01,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Viernes,parking_78,,,,,,63.97,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Viernes,parking_5,,,,,,29.57,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Viernes,parking_13,,,,,,70.23,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Viernes,parking_5,,,,,,32.32,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Viernes,parking_50,,,,,,30.61,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Viernes,parking_75,,,,,,48.34,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Viernes,parking_6,,,,,,30.55,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Viernes,parking_5,,,,,,66.56,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Viernes,parking_5,,,,,,50.78,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Viernes,parking_79,,,,,,67.8,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Viernes,parking_13,,,,,,58.03,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Viernes,parking_13,,,,,,57.16,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Viernes,parking_50,,,,,,31.06,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Viernes,parking_50,,,,,,48.94,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Viernes,parking_79,,,,,,74.82,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Viernes,parking_6,,,,,,27.12,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Viernes,parking_8,,,,,,57.65,,,N/A,2024-05-21 00:00:00+00:00
